Strike,Tenor,Alpha,Beta,Nu,Rho,Strike_0,Nu_0,FDM_vol,Hagan_vol
-0.25,16,0.001,0.25,4,0.2,0.999000499833375,1.0,0.0012206732073547742,0.002377310110451975
-0.25,18,0.06,0.001,1,0.35,0.9383431077864463,0.23570226039551587,0.06413774047640484,0.06409178041398689
1.25,12,0.05,0.2,3,-0.35,1.2417309714952693,0.8660254037844387,0.06425497553753808,0.12223528833077378
2,10,0.09,0.25,2,0.2,1.7668706347014536,0.6324555320336759,0.1525909364523817,0.2184830041899751
0,4,0.02,0.45,1,-0.35,1.0,0.5,0.02123139499843119,0.02132932
1.75,3,0.09,0.1,4,-0.4,1.3136348666592892,2.3094010767585034,0.1272783895147103,0.39143005030661665
0.75,6,0.001,0.25,1.5,-0.1,1.0018388058409406,0.6123724356957946,0.001233300814905766,0.0013282044947656294
1.5,4,0.07,0.25,0.5,-0.25,1.2336780599567432,0.25,0.06618182800228434,0.06618404666967992
1,18,0.07,0.35,3.5,0.3,1.3457949079415268,0.8249579113843055,0.09625306340580649,0.2500069952621421
-2,1.5,0.02,0.001,0.5,0.25,0.9521908468939505,0.4082482904638631,0.02151182661258077,0.02148779572816473
2,2,0.05,0.45,0.5,-0.05,1.151909910168909,0.35355339059327373,0.05486899823083363,0.05515704433389572
2,21,0.03,0.5,3.5,0,1.3164708289780125,0.7637626158259734,0.05728629259055957,0.156358275290341
1.25,27,0.001,0.25,1.5,-0.1,1.0065163300219457,0.28867513459481287,0.0013821235428953616,0.001536952139590192
-1.75,24,0.09,0.2,3.5,-0.25,0.4622778004299307,0.7144345083117604,0.151784141118908,0.5080937003932915
-1,7,0.04,0.35,5,0.05,0.8995775160873493,1.889822365046136,0.05407418461614771,0.2653246668300471
-0.75,9,0.05,0.25,1.5,0.25,0.8935973471085157,0.5,0.061333428554679686,0.06404265113345915
-2,9,0.04,0.4,2,-0.4,0.7866278610665535,0.6666666666666666,0.08269630288577388,0.11133381352340378
1,24,0.04,0.1,2.5,-0.25,1.2164772470172314,0.5103103630798288,0.049236589110026194,0.07626545961430972
1,12,0.03,0.25,5,-0.25,1.1095150727304692,1.4433756729740645,0.03592828466259287,0.16681825386349092
0.5,4,0.04,0.4,2.5,0.35,1.0408107741923882,1.25,0.05637152094518964,0.07556861911181449
-0.25,9,0.01,0.25,0.5,0.05,0.9925280548191384,0.16666666666666666,0.010222233960980837,0.010231570821297548
1.5,9,0.01,0.2,5,0.1,1.046027859908717,1.6666666666666667,0.01863703758999519,0.08646636460599813
-1.75,27,0.01,0.05,1,-0.3,0.9130791888277028,0.19245008972987526,0.01531075573413131,0.016089392260545038
-0.75,6,0.02,0.35,2,0.25,0.9639244622132453,0.8164965809277261,0.026276671987453138,0.0297087805460346
2,5,0.06,0.4,5,0.2,1.307776225922519,2.23606797749979,0.11230935580563084,0.6110311819834552
-0.25,8,0.06,0.45,3,0.25,0.958460999069284,1.0606601717798212,0.0672629350364313,0.10259448029184884
-0.5,16,0.07,0.4,3.5,0.05,0.8693582353988059,0.875,0.07638072660796233,0.18845713952576343
0.25,14,0.06,0.2,2.5,0.2,1.0577297444756157,0.6681531047810609,0.0688936065900883,0.09784478139825642
-2,0.5,0.001,0.35,2.5,0.2,0.9985867859663891,3.5355339059327373,0.001980105161572756,0.002985563694744869
-1,12,0.01,0.35,0.5,0.15,0.9659521152320881,0.14433756729740646,0.010333500252591426,0.010352719174333303
0.75,0.5,0.03,0.25,0.1,0.25,1.0160371389539073,0.1414213562373095,0.030126076748349762,0.030151676264708317
-1.75,18,0.08,0.2,0.5,-0.35,0.5521311357267494,0.11785113019775793,0.1185837886897007,0.11932117460268025
1.25,0.5,0.01,0.15,1,0.15,1.0088780126085897,1.414213562373095,0.013005999326621075,0.013522405585378329
0.25,5,0.09,0.15,1,0.1,1.0515986493470235,0.4472135954999579,0.09658307847062328,0.0976812847434929
-1,27,0.01,0.3,4,-0.4,0.9493653937075048,0.769800358919501,0.016146986938975764,0.04380060536372073
1.75,6,0.02,0.15,5,-0.35,1.0895144529614782,2.041241452319315,0.03334325787855163,0.1433228374803678
-1.5,4,0.08,0.3,3,0.1,0.7866278610665535,1.5,0.13942435252958982,0.28377274719734585
0.25,2,0.04,0.35,2,-0.25,1.0142426086996437,1.414213562373095,0.046509927853590816,0.050656763062506764
2,6,0.05,0.5,4,0,1.2775561233185384,1.6329931618554523,0.09514092571516251,0.32876935823652265
0.25,30,0.05,0.45,2,0.35,1.0708634864273328,0.3651483716701107,0.05991148680363171,0.07088494220567135
1,16,0.01,0.25,1.5,0.4,1.0408107741923882,0.375,0.014598191183033573,0.016144261399719795
-1.75,1.5,0.09,0.15,0.1,-0.4,0.8245666385670546,0.08164965809277261,0.1011522830338889,0.1011096259613337
1,1,0.03,0.3,5,0.3,1.030454533953517,5.0,0.04867979209494169,0.19884670235211227
0,1,0.03,0.35,1,0,1.0,1.0,0.032303043767470396,0.0325004753125
-0.25,10,0.08,0.1,4.5,-0.15,0.9387129414165152,1.4230249470757705,0.0689749227426291,0.2624498421877202
0.5,0.5,0.05,0.2,4.5,0.3,1.0178348443250573,6.363961030678928,0.0668180423424031,0.1969997586754364
1.25,9,0.08,0.4,5,-0.25,1.3498588075760032,1.6666666666666667,0.09063383626538453,0.49755199181579285
-0.75,12,0.06,0.25,4,-0.2,0.8556579509741647,1.1547005383792517,0.07403511889900558,0.24542619923824124
1.25,21,0.03,0.45,3.5,0.4,1.1874956438235844,0.7637626158259734,0.05244398968356934,0.11955090149249345
1.5,21,0.02,0.15,1,0,1.1473756268014466,0.2182178902359924,0.025132252091669218,0.02612004061305182
0,21,0.08,0.2,0.1,-0.2,1.0,0.021821789023599242,0.08031685511752068,0.08032005818221896
0,18,0.001,0.35,2,-0.3,1.0,0.47140452079103173,0.0011855450480538893,0.0012881109115722596
0.25,0.5,0.06,0.001,0.5,0.1,1.0106630511200447,0.7071067811865475,0.061395547010409335,0.061449380398707794
1.75,12,0.05,0.3,2,0.1,1.354061902008844,0.5773502691896258,0.0847446396322567,0.11641929779978508
-0.75,1.5,0.04,0.15,0.5,-0.25,0.9639244622132453,0.4082482904638631,0.0438886020791112,0.04403723671962272
1.75,12,0.02,0.4,5,-0.3,1.1288998298120805,1.4433756729740645,0.03250544219711504,0.151497632135997
-1,0.5,0.09,0.3,3.5,0,0.9383431077864463,4.949747468305833,0.14504216168338907,0.3273825757052017
0.25,3,0.06,0.15,2.5,0.1,1.0263212040327203,1.4433756729740645,0.07366995007570111,0.09769098747344848
-0.25,5,0.07,0.05,5,0,0.9616245457253724,2.23606797749979,0.060876964120021915,0.2612056169508158
-0.5,4,0.01,0.05,2.5,0.4,0.9900498337491681,1.25,0.012153699616152903,0.013983132015351242
0.5,27,0.05,0.001,1,-0.15,1.1387188453371866,0.19245008972987526,0.050485124686745056,0.0510551824818515
1,1.5,0.06,0.001,0.1,-0.05,1.0762520615843478,0.08164965809277261,0.05783693257592912,0.05783834249840693
-1.75,7,0.01,0.4,1,-0.4,0.9547548739471088,0.3779644730092272,0.015335909340897142,0.01610316146711253
-1.5,16,0.08,0.001,1,0.25,0.6187833918061408,0.25,0.11328872679693014,0.11603633251167603
1,14,0.03,0.35,1,-0.2,1.1187922123484515,0.2672612419124244,0.032578228257020884,0.03304117396163498
-1,10,0.07,0.001,1,0.2,0.8014285660661502,0.31622776601683794,0.08645403126338547,0.08746488796760774
-0.25,0.5,0.02,0.35,0.5,-0.3,0.9964707087348774,0.7071067811865475,0.020754562381253013,0.020805372877231953
-1,0.5,0.06,0.15,0.1,0,0.958460999069284,0.1414213562373095,0.061270312169965924,0.06124074225132057
-0.75,24,0.05,0.25,3.5,-0.4,0.8321756599411311,0.7144345083117604,0.06353027009156004,0.16101965918942718
-0.25,21,0.04,0.001,1,0.05,0.9552083861141915,0.2182178902359924,0.0442003688214891,0.04454812954210795
-0.5,30,0.07,0.5,2.5,0.4,0.825552107613255,0.45643546458763845,0.07768439212875197,0.1050713680378044
0.25,10,0.09,0.05,3,-0.15,1.0737436144679604,0.9486832980505138,0.08513981775351384,0.15572307074410469
1.5,5,0.09,0.5,2.5,-0.35,1.3523842921151739,1.118033988749895,0.12162728292183074,0.19366364109376633
0.5,4,0.001,0.4,3.5,-0.05,1.0010005001667084,1.75,0.001396157175010446,0.002610322939590502
0,1,0.06,0.25,0.5,0.1,1.0,0.5,0.06122754986770598,0.06124756249999999
2,14,0.07,0.001,2.5,0,1.6884856027366477,0.6681531047810609,0.11241477798447089,0.20499142627819866
0.5,3,0.001,0.4,3,0.1,1.000866400512061,1.7320508075688774,0.0014206167012831411,0.002261867677208364
1,10,0.001,0.25,4.5,-0.25,1.0031672829348004,1.4230249470757705,0.0016061390339387831,0.004661023951321233
-2,30,0.03,0.35,0.5,-0.15,0.7199067894116368,0.09128709291752768,0.03926262500545866,0.039517250117912066
0.75,9,0.06,0.35,0.1,0,1.1445367843513146,0.03333333333333333,0.05755051164941549,0.057542557579058434
-1.25,21,0.01,0.35,2,-0.15,0.9443275461296238,0.4364357804719848,0.016753194535909146,0.021377642486564492
-2,24,0.07,0.15,2,-0.35,0.5036583448516513,0.4082482904638631,0.14087384651058327,0.21611520410213877
-0.25,18,0.08,0.3,5,0.3,0.91864748673689,1.1785113019775793,0.06015679960318687,0.24501506370147416
-1,7,0.05,0.45,2,0.4,0.8760890258268806,0.7559289460184544,0.06677531844845878,0.07409976585917824
0.5,27,0.01,0.001,1.5,-0.25,1.0263212040327203,0.28867513459481287,0.011254588214048913,0.01154273609014196
0.75,5,0.09,0.25,4.5,-0.1,1.1629205871920807,2.0124611797498106,0.09553628920467953,0.39109412475829136
-1.25,12,0.09,0.3,3.5,-0.3,0.67725227983995,1.0103629710818451,0.13462979259674393,0.3921900966988751
-1.75,3,0.04,0.1,1,0.4,0.885818186513911,0.5773502691896258,0.0480387205461205,0.04819422776375974
-1.75,6,0.02,0.45,0.1,-0.3,0.9178400500166258,0.040824829046386304,0.02111203209008369,0.021092762150917183
0.75,12,0.06,0.5,1.5,0.3,1.1686912964012104,0.43301270189221935,0.07927471951954367,0.08727978968846513
-0.5,9,0.04,0.5,2,0.25,0.9417645335842487,0.6666666666666666,0.049405283234155314,0.054808025628579074
1.75,24,0.06,0.45,2.5,-0.35,1.6726226538798907,0.5103103630798288,0.0792896599158195,0.1367954973582999
-0.5,1.5,0.06,0.1,2.5,-0.05,0.9639244622132453,2.041241452319315,0.08199521813536145,0.11202146646708287
-1.5,16,0.02,0.001,2.5,-0.4,0.8869204367171575,0.625,0.03928515540034383,0.06017252492394562
1,14,0.04,0.05,4,0.05,1.1614465980624757,1.0690449676496976,0.053901084176780245,0.17513838503596332
1.5,30,0.07,0.3,3,-0.15,1.777323685517988,0.5477225575051661,0.08910014735633735,0.21124355026103334
0.25,2,0.06,0.25,3.5,0.1,1.0214398028992784,2.4748737341529163,0.07068328784449847,0.13656158583768813
0,30,0.06,0.1,1.5,-0.3,1.0,0.27386127875258304,0.06361780766775947,0.06972812236421042
0,16,0.07,0.2,4,0.05,1.0,1.0,0.059133318347370414,0.16332567999999997
-1.25,8,0.02,0.3,0.1,0.4,0.9317314234233945,0.035355339059327376,0.020042897888944543,0.020057751751631075
1,24,0.09,0.4,0.5,0.25,1.5541179558045422,0.10206207261596577,0.08915493912083063,0.08955640680544832
-1.25,1,0.03,0.05,4.5,0.2,0.9631944177208218,4.5,0.05111597886615145,0.16805492081270396
-0.25,5,0.05,0.001,2,-0.4,0.9724361611375049,0.8944271909999159,0.06169322675211696,0.07131694190820623
0,10,0.06,0.4,1.5,-0.2,1.0,0.4743416490252569,0.06639583711998702,0.0702658740127018
-0.5,4,0.01,0.05,2,0.05,0.9900498337491681,1.0,0.012993538810545099,0.0149167604237021
2,24,0.07,0.3,2,0.15,1.9854729107973825,0.4082482904638631,0.11345972849180262,0.16628207955262367
-1.5,2,0.07,0.45,0.5,-0.25,0.8620065376649015,0.35355339059327373,0.08461516383512506,0.08514725540614486
0,18,0.001,0.5,4.5,-0.05,1.0,1.0606601717798214,0.0011728116177034042,0.002681052738230675
-1.5,7,0.04,0.05,2,0.2,0.8532138336589609,0.7559289460184544,0.06643462830152196,0.08297539641295593
-0.75,30,0.03,0.25,5,0.4,0.8840536081861629,0.9128709291752769,0.03233522921683682,0.12305531276222383
1.25,5,0.02,0.001,1,-0.15,1.0574937263990118,0.4472135954999579,0.023317661306565658,0.023826990958100962
-1.75,3,0.05,0.45,1.5,0.15,0.8593710919709302,0.8660254037844387,0.07921909660456909,0.08830578510020362
-1,7,0.001,0.5,0.5,0.35,0.9973577456042662,0.1889822365046136,0.0009477511575688172,0.0009694682885226005
0.5,14,0.06,0.15,4,-0.3,1.1187922123484515,1.0690449676496976,0.053343564324627724,0.15133433978562782
1.5,6,0.06,0.35,1.5,0.2,1.246642673665771,0.6123724356957946,0.09218186366002605,0.10568554528908258
1.5,21,0.001,0.1,4,-0.3,1.0068975427672606,0.8728715609439696,0.0018761137276082046,0.004613278881069457
-1,6,0.07,0.35,5,-0.2,0.8424303574145223,2.041241452319315,0.09023941337295623,0.48661740513133767
-0.25,27,0.01,0.15,4.5,0.2,0.9870936297722136,0.8660254037844386,0.010712256020831232,0.028012281551292317
-0.75,10,0.001,0.4,0.5,0.2,0.997631102032715,0.15811388300841897,0.0009867729400693122,0.001005836586450221
-0.5,30,0.001,0.35,1,0.05,0.9972651337915507,0.18257418583505536,0.0010912865413047425,0.001113787611851841
0.5,4,0.06,0.35,4,0.3,1.0618365465453596,2.0,0.07461180061898572,0.19691089531996422
1,1.5,0.07,0.1,0.5,0.4,1.0895144529614782,0.4082482904638631,0.07690628069685018,0.07729545864427999
-0.25,6,0.07,0.2,4,-0.1,0.9580396912532517,1.6329931618554523,0.06923708924683956,0.19203687294821487
-0.25,6,0.07,0.45,4,-0.35,0.9580396912532517,1.6329931618554523,0.06741554938416704,0.18286447092500485
-1.5,18,0.001,0.4,1.5,-0.4,0.993656246080841,0.3535533905932738,0.0016692277395410381,0.0018920408215441196
-0.75,1,0.03,0.001,4.5,0.2,0.9777512371933363,4.5,0.04205638452209795,0.1257002491228097
1,1.5,0.001,0.3,2.5,-0.3,1.0012254951776716,2.041241452319315,0.0014509149501189499,0.0019260008570144173
-1.5,1.5,0.02,0.001,1.5,0.2,0.9639244622132453,1.2247448713915892,0.02896806325320161,0.03171841217385189
0,10,0.05,0.3,2.5,0.15,1.0,0.7905694150420948,0.057579525655590824,0.07541062889798059
-0.5,2,0.06,0.05,0.1,0.4,0.958460999069284,0.07071067811865475,0.06069682876814248,0.0606945395358
-2,9,0.09,0.25,5,-0.2,0.5827482523739896,1.6666666666666667,0.15658453108453502,0.9960941364999841
0.25,8,0.05,0.1,4,0,1.0359877703222138,1.414213562373095,0.049738304807423105,0.1307254305039759
1.5,30,0.07,0.001,4.5,-0.25,1.777323685517988,0.8215838362577491,0.07641576147894469,0.3744256515637055
1.5,1.5,0.001,0.2,2.5,-0.4,1.0018388058409406,2.041241452319315,0.0016416464049241388,0.002152255769655757
2,2,0.09,0.35,4,0.35,1.2898919320079907,2.82842712474619,0.18623117900948252,0.5822734625576668
2,9,0.09,0.1,5,0.2,1.7160068621848585,1.6666666666666667,0.14390001701118083,0.8598103418222808
-0.25,1,0.08,0.001,2,-0.15,0.9801986733067553,2.0,0.10025679154039564,0.11446128687466371
-1.25,6,0.08,0.05,4.5,0.2,0.7827444773247475,1.8371173070873836,0.11269846246568135,0.4658771156555289
-1.25,7,0.07,0.3,1,-0.1,0.7933401253005564,0.3779644730092272,0.09556455214492725,0.09919287652312588
-1,0.5,0.05,0.4,4.5,0.4,0.965262359891545,6.363961030678928,0.07439461635377527,0.19687756698139686
0.25,7,0.06,0.4,1.5,-0.05,1.040484291496978,0.5669467095138409,0.06773033686177195,0.0713027872082735
0.5,16,0.09,0.45,2.5,0.3,1.1972173631218102,0.625,0.10909647669977156,0.1687447669665752
-0.5,16,0.07,0.2,4,-0.4,0.8693582353988059,1.0,0.07288648600864286,0.22781555594354871
1.75,8,0.04,0.45,3.5,-0.4,1.2189500808182938,1.2374368670764582,0.06188181160526869,0.14298792968745994
-0.75,30,0.09,0.25,1.5,0.1,0.6909327889377497,0.27386127875258304,0.11446837271546688,0.13472314345452455
1,10,0.04,0.2,4.5,-0.35,1.1348393583315166,1.4230249470757705,0.04591650101752342,0.16307570508419506
-1.25,2,0.03,0.25,1,-0.2,0.9483487083129148,0.7071067811865475,0.04022364861417514,0.041809200138871426
-1.75,10,0.07,0.4,4,-0.4,0.6788337590917278,1.2649110640673518,0.12370347386832668,0.42839878746274695
1.75,14,0.06,0.45,2.5,0,1.4812317803074315,0.6681531047810609,0.09976445187033463,0.17424485778045515
0.5,4,0.001,0.25,1,0.15,1.0010005001667084,0.5,0.001156866375438448,0.0011582133098757784
0,18,0.001,0.45,3.5,0.35,1.0,0.8249579113843055,0.0012049252707378004,0.001833840124128027
0.75,2,0.08,0.2,2.5,-0.15,1.0885568343000434,1.7677669529663687,0.10442485297474509,0.1494728139059899
0.25,10,0.08,0.1,3,0.1,1.0652883920946086,0.9486832980505138,0.08350877711677579,0.1513773423842398
0,30,0.01,0.5,0.5,0.2,1.0,0.09128709291752768,0.010201667531578402,0.010202992365302149
-1.75,12,0.08,0.05,2,-0.25,0.615713065874894,0.5773502691896258,0.15281003456744538,0.2258364295578692
1.75,18,0.08,0.15,2.5,-0.15,1.8111639342413424,0.5892556509887896,0.10969993387641713,0.2027382545824496
-1.5,3,0.08,0.2,4.5,0.1,0.8123320475055448,2.598076211353316,0.1304385104676963,0.549883871382477
-0.75,1.5,0.02,0.5,1,0.1,0.9817965482793497,0.8164965809277261,0.022537659731886796,0.02282216925737497
0.75,3,0.02,0.05,3,0.25,1.0263212040327203,1.7320508075688774,0.03149603652992998,0.052785633815166016
-0.25,1,0.05,0.4,0.1,-0.25,0.9875778004938814,0.1,0.05038286012810032,0.05038225728754435
2,24,0.02,0.25,1,-0.1,1.2164772470172314,0.20412414523193154,0.026350398999709652,0.027504403212088902
-1.5,1,0.05,0.1,4.5,0.2,0.9277434863285529,4.5,0.08905599129785659,0.3155576397439043
1.75,16,0.05,0.001,2,0.25,1.4190675485932573,0.5,0.0836995428729535,0.11532456333714997
0.5,1.5,0.05,0.3,4.5,0.15,1.0310921927909442,3.6742346141747673,0.061976555746942295,0.20044826769916438
0.75,8,0.04,0.15,0.5,-0.3,1.0885568343000434,0.17677669529663687,0.037988926320853766,0.0379263664455181
1.75,9,0.05,0.05,3,-0.1,1.300176468168491,1.0,0.08351691357585221,0.17704119710941355
0.75,5,0.06,0.2,4,-0.25,1.1058597193084843,1.7888543819998317,0.06745084376555356,0.19205745241825517
-0.75,5,0.001,0.4,4.5,0.15,0.998324354481087,2.0124611797498106,0.0015078348521549497,0.004333554165548879
0.75,27,0.04,0.45,3,-0.05,1.1686912964012104,0.5773502691896257,0.0494929312115386,0.09682418529002806
0,8,0.02,0.5,3.5,0.3,1.0,1.2374368670764582,0.023637219886740612,0.03780957575738251
-1.5,27,0.01,0.05,0.5,-0.4,0.9250178111659065,0.09622504486493763,0.012455883874331452,0.012522767422971141
0,5,0.07,0.5,4,0.3,1.0,1.7888543819998317,0.06884084073514554,0.15239470788012904
0.5,27,0.001,0.5,5,-0.3,1.0026014541360886,0.9622504486493763,0.0012414530072903148,0.003719033951923532
2,10,0.06,0.5,5,-0.35,1.4615146350242727,1.5811388300841895,0.08600634269527774,0.4570242922695216
0,5,0.02,0.3,0.5,0.15,1.0,0.22360679774997896,0.020402621173362827,0.02040845198628271
0,24,0.001,0.15,4.5,0.35,1.0,0.9185586535436918,0.0011327505980237983,0.0023777119434758662
-0.25,14,0.08,0.2,2,-0.2,0.9278982953448999,0.5345224838248488,0.09113909874982233,0.11654799811829229
0.25,10,0.01,0.5,4.5,-0.15,1.0079370266644199,1.4230249470757705,0.011110748449984283,0.02886260912598006
-0.25,0.5,0.06,0.4,5,-0.2,0.9894494499346467,7.071067811865475,0.06277759247602155,0.22641220811953386
-2,9,0.07,0.25,4,0.3,0.6570468198150567,1.3333333333333333,0.12634711374628294,0.41333595112024635
1.75,6,0.04,0.001,0.5,-0.3,1.1870417432119493,0.20412414523193154,0.0375138353734427,0.03748520851544612
0.25,7,0.04,0.45,5,0.15,1.0268106203456886,1.889822365046136,0.03845184273741902,0.15088373861228296
-2,4,0.04,0.5,0.1,-0.25,0.8521437889662113,0.05,0.04289076754457088,0.04286202405633522
0.75,9,0.02,0.4,4.5,0.2,1.046027859908717,1.5,0.028295672935134828,0.0963607471059626
-1.75,4,0.05,0.5,1.5,-0.35,0.8394570207692074,0.75,0.08864260059713505,0.10227845017769781
-2,24,0.07,0.05,3,0,0.5036583448516513,0.6123724356957946,0.13230687525830326,0.3340681072246843
-1.75,3,0.06,0.5,3,-0.15,0.8337136050702557,1.7320508075688774,0.11934960143524999,0.24548303906140875
-1.5,18,0.05,0.3,5,-0.25,0.7274586998351993,1.1785113019775793,0.07661300385823057,0.4442717737907753
0.25,6,0.001,0.5,4,0.05,1.000612559973975,1.6329931618554523,0.0012869266500980714,0.002684767338578846
-2,8,0.05,0.35,5,-0.1,0.7536383164437648,1.7677669529663687,0.09291517584164476,0.538822832874893
1,10,0.04,0.5,0.1,-0.4,1.1348393583315166,0.03162277660168379,0.03800285672769225,0.038010414039532585
0.5,16,0.06,0.3,3,0,1.1274968515793757,0.75,0.06711255371543268,0.1280973447091967
-1,6,0.06,0.5,0.5,0.4,0.8633204079398413,0.20412414523193154,0.05988661510696514,0.05963396019603457
-1.75,1.5,0.02,0.5,3,-0.2,0.9580396912532517,2.4494897427831783,0.04272654428406042,0.08112771947934948
0.5,12,0.04,0.35,4,0.1,1.071738431385881,1.1547005383792517,0.046256362813748085,0.13142538045697433
1.5,21,0.04,0.45,0.1,0.3,1.3164708289780125,0.021821789023599242,0.03813940182370019,0.03814468815849858
0.25,5,0.05,0.2,0.5,0.4,1.0283451397264498,0.22360679774997896,0.05161632597273275,0.05166322691307017
1,10,0.03,0.45,4.5,0,1.099514072362268,1.4230249470757705,0.04203378663527438,0.1623326060549886
1,7,0.03,0.25,3.5,0,1.0826075608519685,1.3228756555322951,0.04582665352512724,0.10638478076798707
0.5,10,0.001,0.35,0.1,0.3,1.0015823894891525,0.03162277660168379,0.0010143540892254012,0.0010080743886216564
0.25,0.5,0.001,0.5,3.5,-0.4,1.0001767923212175,4.949747468305833,0.0011718400692839347,0.0016866960415854425
